timestamp,period,activity
2020-03-22 12:07,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-22 14:28,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-22 14:48,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 08:31,20,"[Muda] E-Mails"
2020-03-23 08:52,20,"[Muda] Planung"
2020-03-23 09:12,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 09:32,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 09:52,20,"[Muda] Betriebsversammlung"
2020-03-23 10:12,20,"[Muda] Betriebsversammlung"
2020-03-23 10:32,20,"[Muda] Betriebsversammlung"
2020-03-23 10:52,20,"[Muda] Betriebsversammlung"
2020-03-23 11:12,20,"[Muda] Fernzugriff Mac im Büro probieren"
2020-03-23 11:32,20,"[Muda] Fernzugriff Mac im Büro probieren"
2020-03-23 11:52,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 12:53,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 13:13,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 13:53,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 14:13,20,"[Muda] E-Mails"
2020-03-23 14:33,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 14:53,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 15:13,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 15:33,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 15:53,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 16:13,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 16:34,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 19:55,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 20:56,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 21:36,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-23 21:56,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 08:19,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 08:39,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 08:59,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 09:19,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 09:39,20,"[Muda] Betriebsversammlung"
2020-03-24 09:59,20,"[Muda] Betriebsversammlung"
2020-03-24 10:19,20,"[Georg Fischer, Muda] Fehleranalyse zuviele Verbindung zu ALS-Datenbank von Fertigungsabweichungen"
2020-03-24 10:39,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 10:59,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 11:39,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 11:59,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 12:19,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 12:40,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 13:00,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 13:20,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 13:40,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 14:00,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 14:20,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 14:40,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 15:00,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 15:20,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 15:40,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 16:01,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 16:21,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 16:41,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 17:01,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 17:21,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 17:41,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 18:01,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 19:02,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 19:22,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 19:42,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-24 20:02,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 08:25,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 09:05,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 09:25,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 09:45,20,"[Muda] Betriebsversammlung"
2020-03-25 10:05,20,"[Muda] Besprechung Zukunft Webseiten"
2020-03-25 10:25,20,"[Muda] Besprechung Zukunft Webseiten"
2020-03-25 10:45,20,"[Muda] Besprechung Zukunft Webseiten"
2020-03-25 11:05,20,"[Muda] Besprechung Zukunft Webseiten"
2020-03-25 11:25,20,"[VIZ-Basis I2, Muda] Besprechung Angebot Migration App VerkehrsInfo BW"
2020-03-25 11:45,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-25 12:05,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-25 12:26,20,"[Muda] Office 365 kaufen"
2020-03-25 12:46,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-25 13:06,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-25 13:26,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-25 13:46,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 14:06,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 14:26,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 14:46,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 15:06,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 15:46,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 16:06,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 16:27,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 16:47,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 17:07,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 17:27,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 17:47,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 18:48,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 19:48,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 20:08,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 20:28,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 20:48,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 21:08,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-25 21:49,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 08:28,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 08:48,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 09:08,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 09:28,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 10:08,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 10:28,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 10:48,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 11:08,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 13:10,20,"[VIZ-Basis I2, Muda] Telko mit Herrn Keifer"
2020-03-26 13:20,20,"[VIZ-Basis I2, Muda] Telko mit Herrn Keifer"
2020-03-26 13:40,20,"[VIZ-Basis I2, Muda] Telko mit Herrn Keifer"
2020-03-26 14:10,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-26 14:30,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-26 14:50,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-26 15:10,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 15:31,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 15:51,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 16:11,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 16:31,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 16:51,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 17:11,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 17:31,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 17:51,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 18:31,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 18:52,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 20:12,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 20:32,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 20:52,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 21:13,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 21:33,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-26 21:53,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 08:29,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 08:49,20,"[Muda] Organisation und Planung"
2020-03-27 09:09,20,"[Muda] Organisation und Planung"
2020-03-27 09:29,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 09:50,20,"[Muda] Betriebsversammlung"
2020-03-27 10:10,20,"[Muda] Betriebsversammlung"
2020-03-27 10:30,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 10:50,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 11:10,20,"[Muda] Organisation"
2020-03-27 11:30,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 11:50,20,"[VIZ-Basis I2, Muda] Telko mit Dr. Geigemüller zu Planung"
2020-03-27 12:10,20,"[VIZ-Basis I2, Muda] Telko mit Dr. Geigemüller zu Planung"
2020-03-27 12:51,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-27 13:11,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-27 13:31,20,"[VIZ-Basis I2, Muda] Angebot Migration App VerkehrsInfo BW"
2020-03-27 14:11,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 14:32,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 14:52,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 15:12,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 15:32,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 15:52,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 16:12,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 16:32,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 16:52,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 17:13,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 17:33,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-27 18:53,20,"[VIZ-Basis I2, VerkehrsInfo BW] Prototyp Upgrade Ionic 5"
2020-03-28 12:11,20,"[Lernen] React"
2020-03-28 12:31,20,"[Lernen] React"
2020-03-28 12:51,20,"[Lernen] React"
2020-03-28 20:13,20,"[Lernen] React"
2020-03-29 10:23,20,"[Lernen] Lesen: Adrenalin Junkies & Formular Zombies"
2020-03-29 11:23,20,"[Muda] E-Mails"
2020-03-29 11:43,20,"[Lernen] React"
2020-03-29 12:03,20,"[Lernen] React"
2020-03-29 18:04,20,"[Lernen] React"
2020-03-29 18:24,20,"[Lernen] React"
2020-03-29 18:28,20,"[Lernen] React"
2020-03-29 18:48,20,"[Lernen] React"
2020-03-29 19:08,20,"[Lernen] React"
2020-03-29 20:06,20,"[VIZ-Basis, App VerkehrsInfo BW] Prototyp Ionic 5"
2020-03-30 09:40,20,"[Muda] Betriebsversammlung"
2020-03-30 10:12,20,"[Muda] Betriebsversammlung"
2020-03-30 10:32,20,"[Muda] Organisation"
2020-03-30 11:00,20,"[Muda] Organisation, Zertifikte usw. aus Büro holen"
2020-03-30 11:20,20,"[Muda] Organisation, Zertifikte usw. aus Büro holen"
2020-03-30 11:40,20,"[Muda] Organisation, Zertifikte usw. aus Büro holen"
2020-03-30 12:00,20,"[Muda] Organisation, Zertifikte usw. aus Büro holen"
2020-03-30 13:18,20,"[ABSOLUT, Muda] Telko"
2020-03-30 13:38,20,"[ABSOLUT, Muda] Telko"
2020-03-30 13:58,20,"[ABSOLUT, Muda] Telko"
2020-03-30 14:18,20,"[Muda] E-Mails"
2020-03-30 14:38,20,"[Muda] E-Mails"
2020-03-30 14:58,20,"[Muda] Planung"
2020-03-30 15:18,20,"[Muda] Planung"
2020-03-30 15:38,20,"[VIZ-Basis, Muda] Jama"
2020-03-30 16:20,20,"[Muda] Organisation"
2020-03-30 16:40,20,"[Muda] Organisation"
2020-03-30 17:20,20,"[Lernen] Webinar Ionic"
2020-03-30 17:40,20,"[Lernen] Ionic"
2020-03-30 18:40,20,"[Lernen] Englisch"
2020-03-30 19:41,20,"[VIZ-Basis, Muda] planung"
2020-03-30 21:42,20,"[VIZ-Basis, Muda] Planung"
2020-03-31 09:39,20,"[Muda] Betriebsversammlung"
2020-03-31 09:59,20,"[Muda] Nextcloud"
2020-03-31 10:19,20,"[Muda] Nextcloud"
2020-03-31 10:39,20,"[Muda] Nextcloud"
2020-03-31 10:59,20,"[Muda] Nextcloud"
2020-03-31 11:19,20,"[Muda] E-Mail"
2020-03-31 11:39,20,"[Muda] Organisation"
2020-03-31 11:59,20,"[Muda] Organisation"
2020-03-31 12:20,20,"[Georg Fischer, Infotool] Schreibfehler Putzrobot(o|e)r"
2020-03-31 12:40,20,"[Georg Fischer, Infotool] Schreibfehler Putzrobot(o|e)r"
2020-03-31 13:00,20,"[Georg Fischer, Infotool] Schreibfehler Putzrobot(o|e)r"
2020-03-31 13:20,20,"[Georg Fischer, Muda] Infotool nicht testbar"
2020-03-31 13:40,20,"[Georg Fischer, Infotool] Schreibfehler Putzrobot(o|e)r"
2020-03-31 14:00,20,"[Georg Fischer, Infotool] Schreibfehler Putzrobot(o|e)r"
2020-03-31 14:20,20,"[MTA New York, Muda] Telefonieren mit Daniel Hammerschmidt wegen Einrichtung Map Server für New York auf Produktivsystem"
2020-03-31 14:40,20,"[MTA New York, Muda] Telefonieren mit Daniel Hammerschmidt wegen Einrichtung Map Server für New York auf Produktivsystem"
2020-03-31 15:00,20,"[Georg Fischer, Infotool] Excel-Export für Sanddaten integrieren"
2020-03-31 15:21,20,"[Georg Fischer, Infotool] Excel-Export für Sanddaten integrieren"
2020-03-31 15:41,20,"[Georg Fischer, Infotool] Excel-Export für Sanddaten integrieren"
2020-03-31 16:01,20,"[Georg Fischer, Infotool] Excel-Export für Sanddaten integrieren"
2020-03-31 16:21,20,"[Georg Fischer, Infotool] Excel-Export für Sanddaten integrieren"
2020-03-31 18:41,20,"[Lernen] Englisch"
2020-03-31 19:42,20,"[Entspannwerk] Corona-Header einbauen"
2020-03-31 19:07,20,"[Activity Sampling] Projekt anlegen"
2020-03-31 20:02,20,"[Entspannwerk] Corona-Header einbauen"
2020-03-31 21:07,20,"[Activity Sampling] Projekt anlegen"
2020-03-31 21:27,20,"[Activity Sampling] Projekt anlegen"
2020-03-31 21:47,20,"[Activity Sampling] Projekt anlegen"
2020-04-01 09:09,20,"[Muda] Organisation"
2020-04-01 09:29,20,"[Georg Fischer, Infotool] Excel-Export für Sanddaten integrieren"
2020-04-01 09:50,20,"[Muda] Betriebsversammlung"
2020-04-01 10:10,20,"[MTA New York, Muda] Problem bei letzten GTFS-Import untersuchen"
2020-04-01 10:30,20,"[MTA New York, Muda] Problem bei letzten GTFS-Import untersuchen"
2020-04-01 10:50,20,"[MTA New York, Muda] Problem bei letzten GTFS-Import untersuchen"
2020-04-01 11:10,20,"[MTA New York, Muda] Problem bei letzten GTFS-Import untersuchen"
2020-04-01 11:30,20,"[MTA New York, Muda] Problem bei letzten GTFS-Import untersuchen"
2020-04-01 11:50,20,"[MTA New York, Muda] Problem bei letzten GTFS-Import untersuchen"
2020-04-01 12:10,20,"[Georg Fischer, Infotool] Excel-Export für Sanddaten integrieren"
2020-04-01 12:30,20,"[Georg Fischer, Infotool] Excel-Export für Sanddaten integrieren"
2020-04-01 12:50,20,"[MTA New York, Muda] Problem bei letzten GTFS-Import untersuchen"
2020-04-01 13:10,20,"[MTA New York, Muda] Problem bei letzten GTFS-Import untersuchen"
2020-04-01 13:30,20,"[Georg Fischer, Infotool] Excel-Export für Sanddaten integrieren"
2020-04-01 14:10,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 14:31,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 14:51,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 15:11,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 15:31,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 15:51,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 16:11,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 16:31,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 16:51,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 17:11,20,"[Lernen] React"
2020-04-01 17:31,20,"[Lernen] React"
2020-04-01 17:51,20,"[Lernen] React"
2020-04-01 18:51,20,"[Lernen] Englisch"
2020-04-01 19:52,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 20:12,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-01 20:32,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-02 09:38,20,"[Muda] Betriebsversammlung"
2020-04-02 10:18,20,"[VIZ-Basis, Muda] Service Management Workshop"
2020-04-02 10:38,20,"[VIZ-Basis, Muda] Service Management Workshop"
2020-04-02 10:58,20,"[VIZ-Basis, Muda] Service Management Workshop"
2020-04-02 11:18,20,"[VIZ-Basis, Muda] Service Management Workshop"
2020-04-02 11:38,20,"[VIZ-Basis, Muda] Service Management Workshop"
2020-04-02 11:58,20,"[VIZ-Basis, Muda] Service Management Workshop"
2020-04-02 12:18,20,"[VIZ-Basis, Muda] Service Management Workshop"
2020-04-02 12:38,20,"[VIZ-Basis, Muda] Zuarbeiten für Service Management Bericht"
2020-04-02 12:59,20,"[VIZ-Basis, Muda] Zuarbeiten für Service Management Bericht"
2020-04-02 13:19,20,"[Muda] Versuch Outlook zum Laufen zu bringen"
2020-04-02 13:39,20,"[Muda] Versuch mit veralteter Outlook Web App klarzukommen"
2020-04-02 13:59,20,"[Muda] E-Mails"
2020-04-02 14:19,20,"[Muda] E-Mails"
2020-04-02 14:39,20,"[VIZ-Basis, Muda] Bugs & Änderungsanträge prüfen"
2020-04-02 14:59,20,"[VIZ-Basis, Muda] Bugs & Änderungsanträge prüfen"
2020-04-02 15:19,20,"[VIZ-Basis, Muda] Bugs & Änderungsanträge prüfen"
2020-04-02 15:40,20,"[VIZ-Basis, Muda] Bugs & Änderungsanträge prüfen"
2020-04-02 16:00,20,"[VIZ-Basis, Muda] Bugs & Änderungsanträge prüfen"
2020-04-02 16:20,20,"[VIZ-Basis, Muda] Bugs & Änderungsanträge prüfen"
2020-04-02 16:40,20,"[VIZ-Basis, Muda] Bugs & Änderungsanträge prüfen"
2020-04-02 17:00,20,"[Lernen] React"
2020-04-02 17:20,20,"[Lernen] React"
2020-04-02 17:40,20,"[Lernen] React"
2020-04-02 18:41,20,"[Lernen] Englisch"
2020-04-02 20:02,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-02 20:22,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-02 20:42,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-02 21:02,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-02 21:22,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-03 08:10,20,"[Georg Fischer, Infotool] Qualität integrieren"
2020-04-03 09:43,20,"[Muda] Betriebsversammlung"
2020-04-03 12:48,20,"[ABSOLUT] Map Server"
2020-04-03 13:08,20,"[ABSOLUT] Map Server"
2020-04-03 13:28,20,"[ABSOLUT] Map Server"
2020-04-03 13:48,20,"[ABSOLUT] Map Server"
2020-04-03 14:08,20,"[ABSOLUT] Map Server"
2020-04-03 14:28,20,"[ABSOLUT, Muda] Telefongespräch mit Christian Hösel wegen Installation Map Server"
2020-04-03 14:48,20,"[ABSOLUT, Muda] Telefongespräch mit Christian Hösel wegen Installation Map Server"
2020-04-03 15:08,20,"[Muda] Eclipse installieren"
2020-04-03 15:28,20,"[Muda] Eclipse installieren"
2020-04-03 15:48,20,"[Muda] Eclipse installieren"
2020-04-03 16:08,20,"[Muda] bitcontrol(R) CMS Workspace anlegen"
2020-04-03 16:29,20,"[bitcontrol(R) CMS, Muda] Fehlersuche"
2020-04-03 16:49,20,"[ABSOLUT, Muda] Diskussion ABSOLUT Server"
2020-04-03 17:09,20,"[ABSOLUT, Muda] Diskussion ABSOLUT Server"
2020-04-03 20:51,20,"[Haushaltsbuch] Umsätze 2020 als CSV sammeln"
2020-04-03 21:11,20,"[Lernen] Englisch"
2020-04-03 21:31,20,"[Activity Sampling] Design Prototyp anlegen"
2020-04-03 21:51,20,"[Activity Sampling] Design Prototyp anlegen"
2020-04-04 09:04,20,"[Muda] bitcontrol(R) CMS Workspace anlegen"
2020-04-04 09:24,20,"[Muda] bitcontrol(R) CMS Workspace anlegen"
2020-04-04 09:44,20,"[Muda] bitcontrol(R) CMS Workspace anlegen"
2020-04-04 10:04,20,"[Muda] bitcontrol(R) CMS Workspace anlegen"
2020-04-04 10:24,20,"[Muda] RAP zum laufen bringen"
2020-04-04 10:44,20,"[Muda] RAP zum laufen bringen"
2020-04-04 11:05,20,"[Muda] RAP zum laufen bringen"
2020-04-04 11:25,20,"[Muda] RAP zum laufen bringen"
2020-04-04 11:45,20,"[Muda] RAP zum laufen bringen"
2020-04-04 13:20,20,"[Lernen] SPA Frameworks?"
2020-04-04 13:33,20,"[Lernen] SPA Frameworks?"
2020-04-04 13:53,20,"[Lernen] SPA Frameworks?"
2020-04-05 14:09,20,"[Activity Sampling] Komponenten implementieren"
2020-04-05 14:29,20,"[Activity Sampling] Komponenten implementieren"
2020-04-05 14:49,20,"[Lernen] SPA Frameworks?"
2020-04-05 15:10,20,"[Lernen] SPA Frameworks?"
2020-04-05 15:30,20,"[Lernen] SPA Frameworks?"
2020-04-05 15:50,20,"[Lernen] SPA Frameworks?"
2020-04-05 16:10,20,"[Lernen] SPA Frameworks?"
2020-04-05 19:20,20,"[Lernen] Blazor und Web Assemblies"
2020-04-05 19:40,20,"[Lernen] Blazor und Web Assemblies"
2020-04-05 20:00,20,"[Lernen] Blazor und Web Assemblies"
2020-04-05 20:20,20,"[Lernen] Blazor und Web Assemblies"
2020-04-05 19:41,20,"[Activity Sampling] Komponenten extrahieren"
